date;FL1;FL2;FL3;FL4;FL5;FL6;FL7;FL8;FL9;FL10;FL11;FL12;FL13;FL14;FL15;FL16;FL17;FL18;FL19;FL20;FL21;FL22;FL23;FL24;FL25;FL26;FL27;FL28;FL29;FL30;FL31;FL32;FL33;FL34;FL35;FL36;FL37;FL38;FL39;FL40;FL41;FL42;FL43;FL44;FL45;FL46;FL47;FL48;FL49;FL50;FL51;FL52;FL53
2016-07-01;1.0535227901085;1.15985773527894;0;0;;;0.948971209658066;0;0;1.05425067992157;1.01513390369903;1.2746292411576;;0;0;0;0;0;0;0.915698345872998;0;0.944905959840517;1.01472856418523;1.13653441701761;0.975304358988668;1.39751056144108;0.985634161856755;0.796273484497476;1.58112717611006;1.18301130731429;1.21148878680026;1.00013487851403;2.02672040091884;0;1.57467691298027;1.64888368167927;1.31798494967547;0.999153353487139;0;1.84160125291142;1.20410736261291;1.06115411906486;0;1.19255436599871;0.994207155664809;1.13784978623733;1.16742056773829;1.09923441430656;1.16863926180398;1.16053484379454;;;
2016-08-01;1.05052806799804;0;0;0;;;1.02356000116468;0;0;0.951313738561866;0.959333259566232;1.24286238246798;;0;0;0;1.10388097393985;1.06577911179069;0;0.917618048904178;0;1.04294746500731;1.03598189216185;1.20105092258895;0.835964457773328;1.39287388417889;1.27520517393219;1.2231911960654;1.60685444656366;1.05999520242038;1.02860831393031;1.06700070142827;1.88335434330488;0;0.877660833533376;1.00916159373387;0.918111764399763;0.889154716232191;0;1.55588997281688;1.44228185456876;1.00818747110765;0;0.960144325194283;1.11295947347677;1.0331634701478;0.925420086802433;0.923021556153204;0.974022026072141;1.26803899666599;;;
2016-09-01;0;0;1.60493116929068;0;;;1.01669310516571;0;0;0.907162493358237;0.882700275550372;1.27507662788147;;1.15219863382773;0.924194917145774;1.26107417611728;1.17526057918972;0.939569138736331;1.14586283633421;0.758282697316214;0;0.957306490957569;1.03618352332367;1.00781727810207;0.768222774669535;1.1705939814226;1.06769854465121;0.79558822332321;1.13849383641299;0.953445493523056;0.9822293028907;0.739164054236696;1.88770891982119;1.03291236833195;0.795291370192056;0.961182437137965;0.969288214174263;0.92506742495876;1.28394790567942;1.24965799304704;1.11594099435207;0.931908712572732;1.33534470419328;0.940246940229427;1.01089225674725;1.00195299869091;0.928592300184402;0.908493797353291;0.948302795339612;1.07488814308529;;;
2016-10-01;0;0;1.2967150576435;0;;;1.09304444851322;0;1.02118900109003;0;0;1.2986179936208;;1.15565437611924;0.992748558261325;1.14680453793104;1.210945399547;1.03827651480945;1.18167104996965;1.09807013383513;0;0.994333804961176;1.08668716315671;1.00509552952937;0.753192522866233;1.26299347210849;1.36962842084355;0.810663969157069;1.67521728966919;0.932538067472132;0.901876830675457;1.01944467889154;2.05100553918289;1.3820658449512;0.827671090264161;1.40658894086995;1.16227991340095;0.971396692580843;1.12515576186748;1.20335487583098;1.18679085654978;0.775918065111926;0.863528019100879;0.939670665516593;1.05426116643118;1.0021169321422;0.969327101457641;0.897469430163749;1.01121122237072;1.08685222216355;;;
2016-11-01;0;0;1.18015766047414;1.06903074373683;;;0;0.982091059295925;0.990359212832699;0;0;0;;1.07364698837094;1.01813329208013;1.12576087319603;0;1.24674673604591;1.17701598219705;1.22669023692421;0;0;1.11604136672005;1.10746329805357;0.806577176183503;0.992984881994732;1.13015609403111;0.872337474841038;2.24264266849087;0.896374417566945;0;0;2.18773924179508;1.6095005401379;0.851117068263825;0;0;1.00116825703307;1.09566579230241;0.609103249419164;1.25854349490351;0;0.849729968196471;1.10314012290071;0.962977649434576;0.983663424380628;1.05086977450177;0.990637950601849;1.07159611536033;1.16630597809351;;;
2016-12-01;0;0;0;0.899039798711638;;;0;1.04520529246679;0.988029084188384;0;0;0;;1.06765053915433;1.01819732761768;1.08260156542179;0;0;1.18167104996965;0;0;0;1.12603484932457;1.10078634750351;0.864165592805036;0.987672171146556;1.04613540411525;0;1.25969462077511;0.894370630809468;0;0;2.16640181686515;1.10759241749773;0.82807163783217;0;0;0.94731839566651;1.05710198594808;1.05234357309224;1.15956580772622;0;0.965863563308573;1.18616010399259;1.08171653839512;1.10314931841793;1.10062324404351;0.995472053871463;1.05557242772818;1.58612244523695;;;
2017-01-01;0;0;0;0.903406262312816;;;0;0.969577403194432;0.976050570501467;0;0;0;;1.05033682103868;0.955829149082271;1.09117904175897;0;0;0;0;0;0;1.19004621703922;1.05569872142545;0.911542298583367;1.16919095227986;1.01241625702667;0;1.44504211333038;1.16032307791023;1.53962670944119;0;2.24260690590061;1.09449916212451;1.01358870970557;0;0;1.0034380104729;0.918725974911955;0.884295190782236;1.93006099140457;0;1.1255810018209;1.45023797348951;1.3279729570958;1.35441387350449;1.67087179014967;1.50695875513442;1.45466882051552;2.01922594251057;;;
2017-02-01;0;0;0;0;;;0;0.966881778451315;0.972730006675723;0;0;0;;1.11270478368825;0.924325051980344;1.05634779771161;0;0;0;0;0;0;1.25534852730159;0.969462448569209;0.928712050803512;1.05513958694802;1.07903132982124;0;0.784162713247814;1.13192818973187;1.42893699158873;0;2.47557674952329;1.22349197431995;1.26047362187082;0;0;0.957653864944975;0.782618423073147;1.07137647668144;1.61834045934341;0;1.34773739806113;1.41067000813433;1.71252449282472;1.74662211259978;1.77710057318616;1.93271276556185;1.63310532721154;1.36225611940726;;;
2017-03-01;0;0;0;0;;;0;0.997668635156286;0;0;0;0;;1.20235196069177;0.928138480024135;1.05793822069662;0;0;0;0;1.05042726214972;0;1.11037579415844;0.934323647420605;0.863835090399288;1.0207866761821;0.993476156735444;0;0.714100065328765;0.820847968218262;1.22536565791493;0;2.34493945403394;0.885976946921345;0.761601250726441;0;0;0.98461280610175;0.72590694314031;1.00492964877125;1.11286106892913;0;1.39366957640514;1.11121719593075;1.5457911565659;1.5786604976797;0.874630390650686;1.11163363793753;0.856252148453847;0.720452300391938;;;
2017-04-01;0;0;0;0;;;0;1.05229717717115;0;0;0;0;;1.20616925430712;1.00032542544498;1.09736143443493;0;0;0;1.28688721087059;0.719846376037026;0;1.0605516027678;0.982073002982148;0.917754788216351;0.990566635354355;0.970289255423835;0;1.28584327211528;1.06222917236848;0.938465933864015;1.10435560024652;2.00310519750346;0.7569841347259;0.835483627853752;0;0;0.907268945936227;0.657853167220906;0.831098080771571;0.81101219741152;0;0;0.982753761055505;1.15952110699024;1.23473421295077;0.71142810599782;0.641125173732039;0.61646838677845;0.826480116582257;;;
